SCHOOL_YEAR,STATE_NAME,LEAID,LEA_NAME,DATA_GROUP_ID,DENOMINATOR,NUMERATOR,TEXT_VALUE,NUMERIC_VALUE,SUBGROUP
2022-2023,ALABAMA,0102010,Lauderdale County,814PCT,7639,1694,22.2%,22.2,ALLLEA
2022-2023,ALABAMA,0102040,Lawrence County,814PCT,4518,989,21.9%,21.9,ALLLEA
2022-2023,ALABAMA,0102070,Lee County,814PCT,9033,2444,27.1%,27.1,ALLLEA
2022-2023,ALABAMA,0102100,Limestone County,814PCT,15565,2087,13.4%,13.4,ALLLEA
2022-2023,ALABAMA,0102130,Linden City,814PCT,416,70,16.8%,16.8,ALLLEA
2022-2023,ALABAMA,0102160,Lowndes County,814PCT,1163,383,32.9%,32.9,ALLLEA
2022-2023,ALABAMA,0102190,Macon County,814PCT,1720,428,24.9%,24.9,ALLLEA
2022-2023,ALABAMA,0102220,Madison County,814PCT,19875,3505,17.6%,17.6,ALLLEA
2022-2023,ALABAMA,0102250,Marengo County,814PCT,887,175,19.7%,19.7,ALLLEA
2022-2023,ALABAMA,0102310,Marion County,814PCT,3258,836,25.7%,25.7,ALLLEA
2022-2023,ALABAMA,0102350,Midfield City,814PCT,1014,263,25.9%,25.9,ALLLEA
2022-2023,ALABAMA,0102370,Mobile County,814PCT,50241,20189,40.2%,40.2,ALLLEA
2022-2023,ALABAMA,0102400,Monroe County,814PCT,2978,792,26.6%,26.6,ALLLEA
2022-2023,ALABAMA,0102430,Montgomery County,814PCT,26122,8885,34.0%,34,ALLLEA
2022-2023,ALABAMA,0102480,Morgan County,814PCT,7428,1410,19.0%,19,ALLLEA
2022-2023,ALABAMA,0102490,Mountain Brook City,814PCT,4322,199,4.6%,4.6,ALLLEA
2022-2023,ALABAMA,0102520,Muscle Shoals City,814PCT,2796,421,15.1%,15.1,ALLLEA
2022-2023,ALABAMA,0102550,Oneonta City,814PCT,1403,137,9.8%,9.8,ALLLEA
2022-2023,ALABAMA,0102580,Opelika City,814PCT,4944,1201,24.3%,24.3,ALLLEA
2022-2023,ALABAMA,0102610,Opp City,814PCT,1280,223,17.4%,17.4,ALLLEA
2022-2023,ALABAMA,0102635,Oxford City,814PCT,4022,960,23.9%,23.9,ALLLEA
2022-2023,ALABAMA,0102640,Ozark City,814PCT,1996,540,27.1%,27.1,ALLLEA
2022-2023,ALABAMA,0102650,Pell City,814PCT,4055,925,22.8%,22.8,ALLLEA
2022-2023,ALABAMA,0102670,Perry County,814PCT,894,384,43.0%,43,ALLLEA
2022-2023,ALABAMA,0102700,Phenix City,814PCT,7161,1815,25.3%,25.3,ALLLEA
2022-2023,ALABAMA,0102730,Pickens County,814PCT,2306,254,11.0%,11,ALLLEA
2022-2023,ALABAMA,0102760,Piedmont City,814PCT,1067,156,14.6%,14.6,ALLLEA
2022-2023,ALABAMA,0102790,Pike County,814PCT,2075,695,33.5%,33.5,ALLLEA
2022-2023,ALABAMA,0102820,Randolph County,814PCT,2023,410,20.3%,20.3,ALLLEA
2022-2023,ALABAMA,0102850,Roanoke City,814PCT,1370,194,14.2%,14.2,ALLLEA
2022-2023,ALABAMA,0102880,Russell County,814PCT,3586,783,21.8%,21.8,ALLLEA
2022-2023,ALABAMA,0102910,Russellville City,814PCT,2532,349,13.8%,13.8,ALLLEA
2022-2023,ALABAMA,0102940,Scottsboro City,814PCT,2347,403,17.2%,17.2,ALLLEA
2022-2023,ALABAMA,0102970,Selma City,814PCT,2498,965,38.6%,38.6,ALLLEA
2022-2023,ALABAMA,0103000,Sheffield City,814PCT,994,326,32.8%,32.8,ALLLEA
2022-2023,ALABAMA,0103030,Shelby County,814PCT,21042,3597,17.1%,17.1,ALLLEA
2022-2023,ALABAMA,0103062,St Clair County,814PCT,9416,2051,21.8%,21.8,ALLLEA
2022-2023,ALABAMA,0103090,Sumter County,814PCT,971,403,41.5%,41.5,ALLLEA
2022-2023,ALABAMA,0103120,Sylacauga City,814PCT,2051,573,27.9%,27.9,ALLLEA
2022-2023,ALABAMA,0103150,Talladega City,814PCT,1510,424,28.1%,28.1,ALLLEA
2022-2023,ALABAMA,0103180,Talladega County,814PCT,6861,1649,24.0%,24,ALLLEA
2022-2023,ALABAMA,0103210,Tallapoosa County,814PCT,2686,582,21.7%,21.7,ALLLEA
2022-2023,ALABAMA,0103240,Tallassee City,814PCT,1481,483,32.6%,32.6,ALLLEA
2022-2023,ALABAMA,0103270,Tarrant City,814PCT,1252,490,39.1%,39.1,ALLLEA
2022-2023,ALABAMA,0103300,Thomasville City,814PCT,1008,157,15.6%,15.6,ALLLEA
2022-2023,ALABAMA,0103330,Troy City,814PCT,1706,504,29.5%,29.5,ALLLEA
2022-2023,ALABAMA,0103360,Tuscaloosa City,814PCT,10514,2485,23.6%,23.6,ALLLEA
2022-2023,ALABAMA,0103390,Tuscaloosa County,814PCT,18560,4179,22.5%,22.5,ALLLEA
2022-2023,ALABAMA,0103420,Tuscumbia City,814PCT,1469,363,24.7%,24.7,ALLLEA
2022-2023,ALABAMA,0103430,Vestavia Hills City,814PCT,6996,450,6.4%,6.4,ALLLEA
2022-2023,ALABAMA,0103450,Walker County,814PCT,6814,1618,23.7%,23.7,ALLLEA
2022-2023,ALABAMA,0103480,Washington County,814PCT,2433,727,29.9%,29.9,ALLLEA
2022-2023,ALABAMA,0103510,Wilcox County,814PCT,1140,263,23.1%,23.1,ALLLEA
2022-2023,ALABAMA,0103540,Winfield City,814PCT,1206,95,7.9%,7.9,ALLLEA
2022-2023,ALABAMA,0103580,Winston County,814PCT,2203,451,20.5%,20.5,ALLLEA
2022-2023,ALABAMA,0103581,Orange Beach City,814PCT,1223,275,22.5%,22.5,ALLLEA
2022-2023,ALABAMA,0103582,Empower Community School,814PCT,139,36,25.9%,25.9,ALLLEA
2022-2023,ALASKA,0200001,Lower Kuskokwim School District,814PCT,3811,2491,65.4%,65.4,ALLLEA
2022-2023,ALASKA,0200003,Lower Yukon School District,814PCT,1929,1333,69.1%,69.1,ALLLEA
2022-2023,ALASKA,0200004,Yupiit School District,814PCT,471,448,95.1%,95.1,ALLLEA
2022-2023,ALASKA,0200005,Kashunamiut School District,814PCT,309,240,77.7%,77.7,ALLLEA
2022-2023,ALASKA,0200006,Mount Edgecumbe,814PCT,407,91,22.4%,22.4,ALLLEA
2022-2023,ALASKA,0200007,Aleutians East Borough School District,814PCT,197,107,54.3%,54.3,ALLLEA
2022-2023,ALASKA,0200010,Aleutian Region School District,814PCT,16,4,25.0%,25,ALLLEA
2022-2023,ALASKA,0200020,Bering Strait School District,814PCT,1674,1179,70.4%,70.4,ALLLEA
2022-2023,ALASKA,0200030,Bristol Bay Borough School District,814PCT,103,52,50.5%,50.5,ALLLEA
